DATE,STATION_ID,NAME,COUNTRY,YEAR,MONTH,TMAX,BASELINE,ZSCORE,EVENT_TYPE,SEVERITY
2013-03-04,TH000048425,SUPHAN BURI,Thailand,2013,3,25.9,36.153146853146886,-5.093338404311593,Cold Snap,5.09
2008-02-04,TH000048425,SUPHAN BURI,Thailand,2008,2,25.1,34.3333962264151,-5.094652230944255,Cold Snap,5.09
2007-11-06,ID000096805,CILACAP,Indonesia,2007,11,25.5,31.029683698296846,-5.094817213889916,Cold Snap,5.09
2022-03-20,IDM00096001,MAIMUN SALEH,Indonesia,2022,3,25.8,31.112920353982318,-5.091938223398006,Cold Snap,5.09
2015-06-20,IDM00097700,NAMLEA/BURU ISLAND,Indonesia,2015,6,24.9,30.68239202657806,-5.086929608173489,Cold Snap,5.09
2002-10-17,RPM00098328,BAGUIO,Philippines,2002,10,33.8,23.666726618705027,5.085669754002119,Heatwave,5.09
2008-02-04,TH000048430,PRACHIN BURI,Thailand,2008,2,26.5,35.05242369838423,-5.093204058221604,Cold Snap,5.09
2001-03-09,TH000048426,LOP BURI,Thailand,2001,3,27.6,35.91741573033706,-5.089535577007396,Cold Snap,5.09
2008-04-22,IDM00096791,CIREBON/JATIWANGI,Indonesia,2008,4,27.6,33.2169533169533,-5.087235481795955,Cold Snap,5.09
2010-10-15,IDM00097028,TOLI-TOLI/LALOS,Indonesia,2010,10,27.2,31.88004987531173,-5.079960466693103,Cold Snap,5.08
2000-08-23,TH000048431,NAKHON RATCHASIMA,Thailand,2000,8,24.8,33.69202334630356,-5.079839097314223,Cold Snap,5.08
2006-07-04,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2006,7,33.0,30.26806526806526,5.065073333955306,Heatwave,5.07
2002-12-25,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2002,12,39.4,31.000221238938042,5.072501522442109,Heatwave,5.07
2017-05-29,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2017,5,27.1,31.33726851851853,-5.072328596029766,Cold Snap,5.07
2013-10-17,TH000048330,PHRAE,Thailand,2013,10,24.5,32.630662983425445,-5.073081703125141,Cold Snap,5.07
2001-03-14,TH000048300,MAE HONG SON,Thailand,2001,3,27.9,36.81982378854627,-5.070993873424416,Cold Snap,5.07
2000-02-28,MYM00048615,SULTAN ISMAIL PETRA,Malaysia,2000,2,25.6,30.399664429530183,-5.067164058802206,Cold Snap,5.07
2000-08-23,TH000048462,ARANYAPRATHET,Thailand,2000,8,25.1,33.2732447817837,-5.065993149857981,Cold Snap,5.07
2001-03-12,TH000048459,CHON BURI,Thailand,2001,3,26.1,34.36618705035974,-5.059659745456875,Cold Snap,5.06
2011-03-28,TH000048500,PRACHUAP KHIRI KHAN,Thailand,2011,3,23.0,33.730194805194785,-5.0625644881737895,Cold Snap,5.06
2011-02-07,IDM00097796,KOKONAO/TIMUKA,Indonesia,2011,2,26.0,33.01113861386138,-5.061293123745094,Cold Snap,5.06
2008-11-23,ID000097014,MENADO/ SAM RATULAN,Indonesia,2008,11,26.6,32.076893939393955,-5.053717325757718,Cold Snap,5.05
2001-02-27,ID000096163,PADANG/TABING,Indonesia,2001,2,26.0,31.54820936639118,-5.049788601841468,Cold Snap,5.05
2014-02-20,TH000048432,SURIN,Thailand,2014,2,19.9,33.62097378277155,-5.049973905666483,Cold Snap,5.05
2011-03-18,TH000048475,HUA HIN,Thailand,2011,3,26.1,32.30729927007299,-5.053722416782593,Cold Snap,5.05
2021-04-06,TH000048330,PHRAE,Thailand,2021,4,25.5,37.67230769230768,-5.0512754754688585,Cold Snap,5.05
2014-08-09,IDM00096685,SYAMSUDIN NOOR,Indonesia,2014,8,26.0,33.3335106382979,-5.046467923816989,Cold Snap,5.05
2009-05-11,IDM00096221,SULTAN MAHMUD BADARUDDIN II,Indonesia,2009,5,27.0,32.88320802005014,-5.050702941815343,Cold Snap,5.05
2004-02-07,TH000048353,LOEI,Thailand,2004,2,16.1,33.22192513368982,-5.049262660858432,Cold Snap,5.05
2006-04-29,BMM00048097,YANGON INTL,Myanmar,2006,4,28.5,38.003990024937664,-5.047263235559177,Cold Snap,5.05
2017-12-27,TH000048425,SUPHAN BURI,Thailand,2017,12,20.6,31.644049733570164,-5.048323865335155,Cold Snap,5.05
2020-04-27,TH000048378,PHITSANULOK/SARIT,Thailand,2020,4,26.4,37.35444685466383,-5.036208054881974,Cold Snap,5.04
2021-04-06,TH000048303,CHIANG RAI,Thailand,2021,4,20.4,34.72958257713246,-5.043452190591944,Cold Snap,5.04
2016-01-26,THW00041018,UDON THANI,Thailand,2016,1,15.4,30.509047619047614,-5.043935112633238,Cold Snap,5.04
2020-07-14,IDM00096237,PANGKALPINANG,Indonesia,2020,7,26.1,31.545238095238084,-5.040040372717661,Cold Snap,5.04
2019-10-25,IDM00097530,RENDANI,Indonesia,2019,10,26.7,32.3443137254902,-5.035997712766505,Cold Snap,5.04
2022-06-30,IDM00097016,BITUNG,Indonesia,2022,6,36.8,31.504705882352948,5.034221750999016,Heatwave,5.03
2024-07-06,IDM00096739,BUDIARTO,Indonesia,2024,7,27.9,32.7660621761658,-5.0315900938013804,Cold Snap,5.03
2001-03-12,TH000048351,UTTARADIT,Thailand,2001,3,26.5,36.5702752293578,-5.0195696503925875,Cold Snap,5.02
2010-05-13,IDM00096935,SURABAYA JUANDA,Indonesia,2010,5,28.3,32.29764957264959,-5.023796686450276,Cold Snap,5.02
2001-03-10,TH000048351,UTTARADIT,Thailand,2001,3,26.5,36.5702752293578,-5.0195696503925875,Cold Snap,5.02
2010-09-09,IDM00097260,SUMBAWA BESAR,Indonesia,2010,9,29.0,34.37516930022572,-5.006136573707929,Cold Snap,5.01
2004-02-07,TH000048351,UTTARADIT,Thailand,2004,2,25.0,34.579457364341096,-5.011648595394332,Cold Snap,5.01
2022-02-21,TH000048432,SURIN,Thailand,2022,2,20.0,33.62097378277155,-5.013169127918074,Cold Snap,5.01
2023-05-19,IDM00096987,BANYUWANGI,Indonesia,2023,5,36.2,31.30816777041941,5.008893495426841,Heatwave,5.01
2008-04-24,IDM00096237,PANGKALPINANG,Indonesia,2008,4,26.5,31.87810218978104,-5.0066031037593905,Cold Snap,5.01
2009-10-01,TH000048426,LOP BURI,Thailand,2009,10,25.4,33.15702306079663,-5.0111543795307,Cold Snap,5.01
2011-03-30,LAW00041074,SAVANNAKHET L-39,Laos,2011,3,19.2,34.6003367003367,-4.997711071684851,Cold Snap,5.0
2020-02-27,BMM00048062,SITTWE,Myanmar,2020,2,39.5,30.305245901639335,5.0042790893229245,Heatwave,5.0
2000-03-28,TH000048551,SURAT THANI,Thailand,2000,3,26.5,34.53535791757052,-4.998020397637771,Cold Snap,5.0
2004-07-12,IDM00096791,CIREBON/JATIWANGI,Indonesia,2004,7,28.4,33.08625592417063,-5.003131898463762,Cold Snap,5.0
2007-12-06,MYM00048647,SULTAN ABDUL AZIZ SHAH INTL,Malaysia,2007,12,25.5,32.4043103448276,-4.994280120801225,Cold Snap,4.99
2001-05-08,IDM00096009,MALIKUS SALEH,Indonesia,2001,5,27.8,32.43752380952381,-4.993402980198342,Cold Snap,4.99
2022-04-03,TH000048480,CHANTHABURI,Thailand,2022,4,28.2,34.42080924855494,-4.993828700893857,Cold Snap,4.99
2016-07-28,IDM00097008,NAHA,Indonesia,2016,7,25.6,31.079487179487142,-4.989769773564908,Cold Snap,4.99
2021-12-18,IDM00096033,MEDAN/BELAWAN,Indonesia,2021,12,24.5,30.36363636363638,-4.981686701978508,Cold Snap,4.98
2010-08-21,IDM00096615,RAHADI USMAN,Indonesia,2010,8,26.0,32.424264705882344,-4.967739086106808,Cold Snap,4.97
2004-02-07,THW00041018,UDON THANI,Thailand,2004,2,16.0,33.24896373056996,-4.962573105736335,Cold Snap,4.96
2000-03-01,THW00041018,UDON THANI,Thailand,2000,3,18.3,35.46584158415842,-4.960786949187123,Cold Snap,4.96
2000-08-24,TH000048430,PRACHIN BURI,Thailand,2000,8,26.0,33.52116666666669,-4.956646675010358,Cold Snap,4.96
2008-02-14,LAM00048930,LUANG PHABANG INTL,Laos,2008,2,16.4,32.8377581120944,-4.956426045928707,Cold Snap,4.96
2017-07-18,IDM00097378,ROTE/BAA/LEKUNIK,Indonesia,2017,7,38.4,30.578078078078036,4.963641021871691,Heatwave,4.96
2000-10-07,VMM00048887,PHAN THIET,Vietnam,2000,10,25.0,31.45762711864406,-4.961693269701945,Cold Snap,4.96
2001-11-15,TH000048357,NAKHON PHANOM,Thailand,2001,11,21.7,31.918820861678036,-4.952522943737658,Cold Snap,4.95
2012-09-05,IDM00097310,LARANTUKA/GEWAYENTA,Indonesia,2012,9,40.0,32.7834123222749,4.94556859847883,Heatwave,4.95
2018-04-28,TH000048462,ARANYAPRATHET,Thailand,2018,4,26.3,37.0381322957198,-4.947458013877086,Cold Snap,4.95
2007-06-29,IDM00097600,SANANA,Indonesia,2007,6,25.8,31.075495049504973,-4.9492158600380485,Cold Snap,4.95
2022-10-16,TH000048459,CHON BURI,Thailand,2022,10,25.7,33.34848484848487,-4.952329497340705,Cold Snap,4.95
2011-07-11,ID000096163,PADANG/TABING,Indonesia,2011,7,26.4,31.140389294403906,-4.938993557449553,Cold Snap,4.94
2010-10-08,IDM00096933,SURABAYA/PERAK,Indonesia,2010,10,29.2,35.15695792880258,-4.9420207530262825,Cold Snap,4.94
2000-10-15,VMM00048826,PHU LIEN,Vietnam,2000,10,17.7,29.957602339181292,-4.940004441657949,Cold Snap,4.94
2004-11-30,IDM00097180,HASANUDDIN,Indonesia,2004,11,25.8,32.91535580524344,-4.937597670318206,Cold Snap,4.94
2003-07-07,ID000097014,MENADO/ SAM RATULAN,Indonesia,2003,7,26.7,32.20959409594097,-4.938807720167815,Cold Snap,4.94
2017-12-27,TH000048426,LOP BURI,Thailand,2017,12,22.1,32.416089613034636,-4.926690518662945,Cold Snap,4.93
2010-05-28,IDM00096295,RADIN INTEN II,Indonesia,2010,5,27.4,32.78388625592413,-4.9318556942414755,Cold Snap,4.93
2004-02-06,TH000048381,KHON KAEN,Thailand,2004,2,18.0,33.358544303797466,-4.933182838144233,Cold Snap,4.93
2018-04-10,IDM00097430,BABULLAH,Indonesia,2018,4,37.4,31.572323759791107,4.9273743638179095,Heatwave,4.93
2007-08-21,ID000096745,JAKARTA/OBSERVATORY,Indonesia,2007,8,28.6,32.96319444444444,-4.929324987043835,Cold Snap,4.93
2009-04-10,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2009,4,26.0,32.31348920863308,-4.917518614517284,Cold Snap,4.92
2022-05-03,TH000048407,UBON RATCHATHANI,Thailand,2022,5,24.5,35.04428274428277,-4.9192090436752745,Cold Snap,4.92
2012-05-24,IDM00097126,MASAMBA/ANDI JEMMA,Indonesia,2012,5,26.4,32.15854166666663,-4.912392849888775,Cold Snap,4.91
2017-02-15,IDM00096645,ISKANDAR,Indonesia,2017,2,25.4,32.63551637279595,-4.90537299851211,Cold Snap,4.91
2007-03-23,ID000096805,CILACAP,Indonesia,2007,3,27.2,32.200970873786396,-4.91029495381923,Cold Snap,4.91
2017-06-16,IDM00097378,ROTE/BAA/LEKUNIK,Indonesia,2017,6,38.2,30.844970414201207,4.912215511590376,Heatwave,4.91
2004-04-25,ID000096805,CILACAP,Indonesia,2004,4,35.8,31.996912114014258,4.901157124010217,Heatwave,4.9
2023-01-06,RPM00098325,DAGUPAN,Philippines,2023,1,24.5,30.826492537313445,-4.901917465601024,Cold Snap,4.9
2016-02-08,TH000048475,HUA HIN,Thailand,2016,2,25.3,31.171633237822338,-4.8934712034927825,Cold Snap,4.89
2001-03-13,TH000048378,PHITSANULOK/SARIT,Thailand,2001,3,26.3,35.72281449893395,-4.888976881301048,Cold Snap,4.89
2011-05-06,RPM00098446,VIRAC,Philippines,2011,5,27.2,32.23727087576371,-4.894477576571778,Cold Snap,4.89
2002-01-31,RPM00098330,CABANATUAN,Philippines,2002,1,39.6,32.04538043478261,4.886782612532432,Heatwave,4.89
2005-09-14,TH000048430,PRACHIN BURI,Thailand,2005,9,26.0,33.3102915951973,-4.890365362459645,Cold Snap,4.89
2010-08-10,IDM00096973,KALIANGET (MADURA IS),Indonesia,2010,8,35.2,31.002828282828304,4.887167513634159,Heatwave,4.89
2013-09-20,TH000048430,PRACHIN BURI,Thailand,2013,9,26.0,33.3102915951973,-4.890365362459645,Cold Snap,4.89
2000-11-22,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2000,11,25.0,31.27819253438114,-4.89104544567316,Cold Snap,4.89
2022-10-16,TH000048430,PRACHIN BURI,Thailand,2022,10,26.0,33.49617224880385,-4.8776271191299285,Cold Snap,4.88
2009-04-04,IDM00096535,PALOH,Indonesia,2009,4,26.4,32.34634146341463,-4.883350728412588,Cold Snap,4.88
2008-04-30,IDM00096685,SYAMSUDIN NOOR,Indonesia,2008,4,25.8,32.75340599455043,-4.881736466141358,Cold Snap,4.88
2001-03-12,TH000048430,PRACHIN BURI,Thailand,2001,3,27.2,36.40633561643834,-4.880422200203332,Cold Snap,4.88
2011-03-28,TH000048552,NAKHON SI THAMMARAT,Thailand,2011,3,26.0,32.82524271844656,-4.882514422516358,Cold Snap,4.88
2017-05-31,ID000096073,SIBOLGA/PINANGSORI,Indonesia,2017,5,27.0,32.58244972577694,-4.881329485990826,Cold Snap,4.88
2000-02-28,TH000048568,SONGKHLA,Thailand,2000,2,26.5,30.612560386473426,-4.884838629107745,Cold Snap,4.88
2007-10-05,TH000048351,UTTARADIT,Thailand,2007,10,26.9,34.15227272727274,-4.866414238275572,Cold Snap,4.87
2019-03-08,IDM00097048,JALALUDDIN,Indonesia,2019,3,26.5,32.6727906976744,-4.870974151349764,Cold Snap,4.87
2001-03-10,TH000048400,NAKHON SAWAN,Thailand,2001,3,25.2,36.99809358752163,-4.86947346047317,Cold Snap,4.87
2011-12-10,IDM00097086,BUBUNG,Indonesia,2011,12,27.6,32.120906801007564,-4.8696138293643445,Cold Snap,4.87
2006-02-13,TH000048426,LOP BURI,Thailand,2006,2,26.3,34.39034205231387,-4.872103249002268,Cold Snap,4.87
2021-12-23,ID000097502,SORONG/JEFMAN,Indonesia,2021,12,26.3,31.831395348837226,-4.8739186655021856,Cold Snap,4.87
2001-05-01,IDM00097630,FAK-FAK/TOREA,Indonesia,2001,5,25.0,29.731428571428562,-4.87463157018821,Cold Snap,4.87
2007-06-05,RPM00098328,BAGUIO,Philippines,2007,6,34.8,24.14452423698385,4.868889219892217,Heatwave,4.87
2011-03-16,BMM00048042,MANDALAY,Myanmar,2011,3,26.0,37.088235294117645,-4.867628757938008,Cold Snap,4.87
2005-07-11,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2005,7,32.9,29.075119617224885,4.872123322071842,Heatwave,4.87
2000-01-12,IDM00096685,SYAMSUDIN NOOR,Indonesia,2000,1,39.8,31.38425925925925,4.865840933309057,Heatwave,4.87
2006-04-29,TH000048325,MAE SARIANG,Thailand,2006,4,27.3,38.29294117647058,-4.864464286345207,Cold Snap,4.86
2017-05-11,IDM00096249,H AS HANANDJOEDDIN,Indonesia,2017,5,25.9,32.170663811563166,-4.86362244484982,Cold Snap,4.86
2009-05-03,RP000098444,LEGASPI,Philippines,2009,5,26.0,32.732997987927554,-4.859380869075327,Cold Snap,4.86
2022-04-05,RPW00041229,MANILA,Philippines,2022,4,27.0,33.834313725490176,-4.863528128871099,Cold Snap,4.86
2011-03-18,BMM00048097,YANGON INTL,Myanmar,2011,3,29.5,37.03870967741936,-4.849017459682724,Cold Snap,4.85
2004-07-14,IDM00096237,PANGKALPINANG,Indonesia,2004,7,26.3,31.545238095238084,-4.854923017532578,Cold Snap,4.85
2000-03-01,TH000048353,LOEI,Thailand,2000,3,19.2,35.423393316195344,-4.8465858567075975,Cold Snap,4.85
2011-03-18,THW00041018,UDON THANI,Thailand,2011,3,18.7,35.46584158415842,-4.845190241041682,Cold Snap,4.85
2009-09-19,IDM00096035,POLONIA,Indonesia,2009,9,25.6,31.852454780361732,-4.835800439306656,Cold Snap,4.84
2011-03-23,TH000048426,LOP BURI,Thailand,2011,3,28.0,35.91741573033706,-4.844770340207041,Cold Snap,4.84
2006-09-06,IDM00096207,KERINCI/DEPATI PARB,Indonesia,2006,9,36.0,28.892424242424255,4.8376903868628505,Heatwave,4.84
2019-11-08,BMM00048097,YANGON INTL,Myanmar,2019,11,26.6,33.963033175355456,-4.8363877303714595,Cold Snap,4.84
2010-07-05,IDM00096839,ACHMAD YANI,Indonesia,2010,7,28.4,33.05099150141645,-4.8385302889011435,Cold Snap,4.84
2010-10-05,TH000048357,NAKHON PHANOM,Thailand,2010,10,24.1,32.48467908902693,-4.837541346225898,Cold Snap,4.84
2005-04-28,IDM00096645,ISKANDAR,Indonesia,2005,4,26.6,32.830806845965775,-4.8352878985664685,Cold Snap,4.84
2016-01-27,TH000048325,MAE SARIANG,Thailand,2016,1,23.6,31.865789473684213,-4.836505323320623,Cold Snap,4.84
2018-11-29,IDM00097430,BABULLAH,Indonesia,2018,11,36.9,31.572864321608023,4.8375316484494455,Heatwave,4.84
2017-07-23,IDM00097600,SANANA,Indonesia,2017,7,26.6,30.728438228438215,-4.842420711656651,Cold Snap,4.84
2000-03-09,RP000982230,LAOAG,Philippines,2000,3,25.2,32.30564516129035,-4.838832091205366,Cold Snap,4.84
2010-07-19,IDM00096295,RADIN INTEN II,Indonesia,2010,7,26.6,31.98886255924168,-4.836943878969231,Cold Snap,4.84
2010-11-01,VMM00048914,CA MAU,Vietnam,2010,11,25.2,31.206268656716425,-4.837747321929156,Cold Snap,4.84
2005-04-23,IDM00096751,BOGOR/CITEKO,Indonesia,2005,4,32.2,26.461290322580645,4.837407204002032,Heatwave,4.84
2007-11-18,IDM00097320,ALOR/MALI/KALABAHI,Indonesia,2007,11,37.2,33.33064133016629,4.8295641269881555,Heatwave,4.83
2017-04-02,IDM00097380,SABU/TARDAMU,Indonesia,2017,4,27.0,32.60570776255707,-4.8323894615107,Cold Snap,4.83
2016-02-08,TH000048477,SATTAHIP,Thailand,2016,2,27.6,32.885647058823544,-4.830706808490178,Cold Snap,4.83
2010-10-05,TH000048407,UBON RATCHATHANI,Thailand,2010,10,24.2,32.45995717344754,-4.83437620143321,Cold Snap,4.83
2010-12-17,TH000048379,PHETCHABUN,Thailand,2010,12,21.0,32.17808857808858,-4.834996419964811,Cold Snap,4.83
2004-02-06,TH000048356,SAKON NAKHON,Thailand,2004,2,15.8,31.9170626349892,-4.834863614455401,Cold Snap,4.83
2015-04-03,ID000096925,SANGKAPURA (BAWEAN,Indonesia,2015,4,27.0,31.51981351981351,-4.819663077439076,Cold Snap,4.82
2004-03-10,IDM00097120,MAJENE,Indonesia,2004,3,26.8,32.113380281690134,-4.82273787005526,Cold Snap,4.82
2014-05-12,IDM00096655,TJILIK RIWUT,Indonesia,2014,5,26.8,33.103409090909054,-4.815929246117429,Cold Snap,4.82
2021-05-21,IDM00097048,JALALUDDIN,Indonesia,2021,5,28.0,32.958295964125554,-4.820092186901357,Cold Snap,4.82
2021-11-29,TH000048565,PHUKET AIRPORT,Thailand,2021,11,25.6,31.657180156657983,-4.823320066173977,Cold Snap,4.82
2002-08-20,TH000048462,ARANYAPRATHET,Thailand,2002,8,25.5,33.2732447817837,-4.8180625771117,Cold Snap,4.82
2004-02-06,THW00041018,UDON THANI,Thailand,2004,2,16.5,33.24896373056996,-4.818721765352876,Cold Snap,4.82
2007-04-22,IDM00096933,SURABAYA/PERAK,Indonesia,2007,4,39.0,33.468888888888905,4.821227012913141,Heatwave,4.82
2017-05-02,IDM00096535,PALOH,Indonesia,2017,5,26.5,32.96121593291405,-4.820373752832141,Cold Snap,4.82
2000-03-27,TH000048552,NAKHON SI THAMMARAT,Thailand,2000,3,26.1,32.82524271844656,-4.810978293708507,Cold Snap,4.81
2010-08-09,ID000097900,SAUMLAKI/OLILIT,Indonesia,2010,8,25.8,29.247505422993505,-4.812015553305025,Cold Snap,4.81
2001-03-10,TH000048517,CHUMPHON,Thailand,2001,3,25.4,33.074720357941835,-4.810191479472822,Cold Snap,4.81
2002-09-24,RPM00098328,BAGUIO,Philippines,2002,9,33.2,23.237384898710854,4.812820974230401,Heatwave,4.81
2017-08-07,IDM00096615,RAHADI USMAN,Indonesia,2017,8,26.2,32.424264705882344,-4.81308359435666,Cold Snap,4.81
2000-10-03,RP000098755,HINATUAN,Philippines,2000,10,24.9,32.37576374745418,-4.81026702708351,Cold Snap,4.81
2001-09-23,IDM00096695,KOTABARU/SETAGEN,Indonesia,2001,9,25.6,31.82424242424246,-4.796499363392376,Cold Snap,4.8
2008-03-24,IDM00096695,KOTABARU/SETAGEN,Indonesia,2008,3,25.6,31.90036496350365,-4.795072685854304,Cold Snap,4.8
2005-03-05,TH000048328,LAMPANG,Thailand,2005,3,24.5,37.26229050279331,-4.802940901357895,Cold Snap,4.8
2002-11-21,IDM00096015,MEULABOH/CUT NYAK,Indonesia,2002,11,26.0,30.596090534979453,-4.803057657103196,Cold Snap,4.8
2003-09-10,IDM00097240,MATARAM-LOMBOK INTL AIRPORT,Indonesia,2003,9,26.8,31.584664536741226,-4.796621877933922,Cold Snap,4.8
2014-08-08,IDM00096695,KOTABARU/SETAGEN,Indonesia,2014,8,25.2,31.21013289036546,-4.793007631602116,Cold Snap,4.79
2020-01-02,IDM00096009,MALIKUS SALEH,Indonesia,2020,1,35.5,30.453422053231936,4.785818037628507,Heatwave,4.79
2018-01-13,TH000048303,CHIANG RAI,Thailand,2018,1,18.0,28.788127090301032,-4.785269652908336,Cold Snap,4.79
2001-10-12,ID000096145,TAREMPA,Indonesia,2001,10,38.8,31.716981132075464,4.787839784738453,Heatwave,4.79
2011-10-06,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2011,10,26.6,31.02142857142858,-4.788557480885157,Cold Snap,4.79
2015-01-10,TH000048303,CHIANG RAI,Thailand,2015,1,18.0,28.788127090301032,-4.785269652908336,Cold Snap,4.79
2005-04-08,IDM00097230,DENPASAR NGURAH RAI,Indonesia,2005,4,27.2,31.115765765765758,-4.7940587423538235,Cold Snap,4.79
2022-02-22,ID000097502,SORONG/JEFMAN,Indonesia,2022,2,25.6,31.455417956656355,-4.78997168691504,Cold Snap,4.79
2021-04-02,IDM00097180,HASANUDDIN,Indonesia,2021,4,26.6,32.34503311258277,-4.793683186916196,Cold Snap,4.79
2018-07-18,IDM00097430,BABULLAH,Indonesia,2018,7,36.8,31.057177033492827,4.785114200983508,Heatwave,4.79
2017-04-21,TH000048565,PHUKET AIRPORT,Thailand,2017,4,40.5,33.613667425968124,4.783120292566646,Heatwave,4.78
2004-10-01,IDM00097722,AMAHAI,Indonesia,2004,10,26.5,30.447323340471076,-4.77656226647098,Cold Snap,4.78
2008-10-29,IDM00097600,SANANA,Indonesia,2008,10,28.2,32.30621118012423,-4.781414340908158,Cold Snap,4.78
2017-10-17,THW00041018,UDON THANI,Thailand,2017,10,24.2,32.489195979899506,-4.783032333350384,Cold Snap,4.78
2017-07-05,IDM00096171,JAPURA,Indonesia,2017,7,25.0,32.360988074957426,-4.78306587255714,Cold Snap,4.78
2021-07-25,ID000097686,WAMENA,Indonesia,2021,7,17.7,25.457788944723642,-4.778715216106537,Cold Snap,4.78
2016-08-24,IDM00096011,SULTAN ISKANDARMUDA,Indonesia,2016,8,26.0,33.41802325581396,-4.780116933723348,Cold Snap,4.78
2006-01-23,TH000048550,KO SAMUI,Thailand,2006,1,33.4,29.204761904761863,4.783211255647733,Heatwave,4.78
2024-05-25,IDM00096741,JAKARTA/TANJUNG PRIOK,Indonesia,2024,5,28.0,33.07487179487179,-4.765136655168324,Cold Snap,4.77
2002-07-17,RPM00098328,BAGUIO,Philippines,2002,7,34.0,23.10913793103449,4.767698832300749,Heatwave,4.77
2017-12-27,TH000048456,DON MUANG,Thailand,2017,12,21.3,31.542134831460665,-4.774089184754197,Cold Snap,4.77
2011-03-30,TH000048351,UTTARADIT,Thailand,2011,3,27.0,36.5702752293578,-4.770342616569367,Cold Snap,4.77
2005-12-22,TH000048501,KHLONG YAI,Thailand,2005,12,25.6,32.38875739644971,-4.768614633921986,Cold Snap,4.77
2003-10-29,IDM00096645,ISKANDAR,Indonesia,2003,10,26.4,32.921265822784804,-4.772056990430534,Cold Snap,4.77
2012-05-25,IDM00097460,LABUHA/TALIABU,Indonesia,2012,5,26.6,31.45048859934852,-4.766585668922197,Cold Snap,4.77
2020-11-11,TH000048501,KHLONG YAI,Thailand,2020,11,26.5,32.78250497017897,-4.7712122857392965,Cold Snap,4.77
2008-11-29,IDM00097126,MASAMBA/ANDI JEMMA,Indonesia,2008,11,29.0,33.47552447552449,-4.766668311936643,Cold Snap,4.77
2021-07-03,IDM00097048,JALALUDDIN,Indonesia,2021,7,26.1,31.853414634146315,-4.765071370862099,Cold Snap,4.77
2022-02-25,TH000048568,SONGKHLA,Thailand,2022,2,26.6,30.612560386473426,-4.766060102592378,Cold Snap,4.77
2017-12-27,TH000048351,UTTARADIT,Thailand,2017,12,21.3,32.03149606299217,-4.772670766894447,Cold Snap,4.77
2015-10-12,LAM00048938,SAYABOURY,Laos,2015,10,21.0,31.269688385269124,-4.762591195620906,Cold Snap,4.76
2011-04-01,TH000048552,NAKHON SI THAMMARAT,Thailand,2011,4,26.0,34.03566775244301,-4.758231984390178,Cold Snap,4.76
2022-12-11,IDM00096035,POLONIA,Indonesia,2022,12,24.0,30.9101485148515,-4.755916614314622,Cold Snap,4.76
2012-06-12,IDM00097600,SANANA,Indonesia,2012,6,26.0,31.075495049504973,-4.761585474127538,Cold Snap,4.76
2011-03-30,THW00041018,UDON THANI,Thailand,2011,3,19.0,35.46584158415842,-4.758492709932601,Cold Snap,4.76
2021-01-17,BXM00096315,BRUNEI INTL,Brunei,2021,1,26.0,31.236778846153843,-4.756082151250273,Cold Snap,4.76
2007-05-14,IDM00096739,BUDIARTO,Indonesia,2007,5,28.0,33.01452991452994,-4.757892029160994,Cold Snap,4.76
2007-07-22,IDM00096221,SULTAN MAHMUD BADARUDDIN II,Indonesia,2007,7,27.0,32.35725000000004,-4.749719833567456,Cold Snap,4.75
2005-07-31,IDM00096221,SULTAN MAHMUD BADARUDDIN II,Indonesia,2005,7,27.0,32.35725000000004,-4.749719833567456,Cold Snap,4.75
2016-02-07,TH000048426,LOP BURI,Thailand,2016,2,26.5,34.39034205231387,-4.751660795086273,Cold Snap,4.75
2017-04-03,IDM00097378,ROTE/BAA/LEKUNIK,Indonesia,2017,4,26.4,32.09516129032257,-4.754915255441083,Cold Snap,4.75
2004-03-14,IDM00097180,HASANUDDIN,Indonesia,2004,3,25.4,31.671875,-4.751641915142783,Cold Snap,4.75
2009-04-06,MYM00096481,TAWAU,Malaysia,2009,4,27.3,31.879928315412187,-4.7513003788915595,Cold Snap,4.75
2006-06-26,IDM00096595,MUARATEWE/BERINGIN,Indonesia,2006,6,25.0,32.51179577464788,-4.750154743594885,Cold Snap,4.75
